pairs,labels
"""127005-031 HP 256MB SDRAM MEMORY"", ""Null"" Price 127005-031"" ""New 127005-031 MEMORY Wholesale [SEP] ""629142-B21 HP FlexFabric 10Gb 2-Port 554FLR Adapter"", ""Null"" Price 629142-B21"" ""New 629142-B21 Adapter Wholesale",0
"""AMD Athlon X4 860K Black Edition, 4x 3.70GHz, boxed"" 3.70GHz Edition [SEP] ""HP AMD Opteron 8384 - Prijzen ""@NL Tweakers""@NL",0
"""Asus SABERTOOTH X99""@es [SEP] ""ASUS SABERTOOTH X99 USB 3.1 Motherboard""@en Motherboard LN64186 - 90MB0L00-M0EAY0 | SCAN UK""@en",1
"""Corsair Vengeance LPX Black 32GB (2x16GB) DDR4 PC4-17000 2133MHz Dual Channel Kit ""@en 2x16GB | CMK32GX4M2A2133C13 Novatech""@en [SEP] ""Corsair Vengeance LPX Black 32GB (2x16GB) DDR4 PC4-21300 2666MHz Dual Channel Kit ""@en 2x16GB | CMK32GX4M2A2666C16 Novatech""@en",0
"""Gigabyte AMD Radeon RX 580 4GB GAMING Graphics Card""@en Card LN80145 - GV-RX580GAMING-4GD | SCAN UK""@en [SEP] ""Gigabyte Radeon RX 480 G1 Gaming 4096MB GDDR5 PCI-Express Graphics Card""@en ""▷ Gigabyte Gr… | OcUK""@en",0
"""Gigabyte NVIDIA GeForce GTX 1070 Mini ITX OC Graphics Card""@en Card LN73559 - GV-N1070IXOC-8GD | SCAN UK""@en [SEP] ""Gigabyte GeForce GTX 1070 Mini ITX OC - graphics card GF 8 GB"" "" Gigabyte GB GV-N1070IXOC-8GD Video Cards CDWG.com",1
"""643778-B21 HP Xeon E78867 2.13GHz BL680c G7 "" ""Null"" [SEP] ""643772-B21 HP Xeon E74830 2.13GHz BL680c G7 "" ""Null""",0
"""Apple Mac mini 2.8GHz Intel Core i5""@es ""Mac Mini Qc I5 2.6ghz/8gb/1tb/iris Graphics - Black Friday 2017 ""@es [SEP] ""750GB CRUCIAL MX300 2.5 7MMN SSD"" SSD | Tradineur.com""",0
"""Corsair Memory 4GB DDR3 SO-DIMM PC3-10666 (1333) Dual Channel Laptop""@en Laptop LN32201 - CMSO4GX3M1A1333C9 | SCAN UK""@en [SEP] ""Corsair Memory 4GB DDR3 SO-DIMM PC3-8500 (1066) Dual Channel Laptop""@en Laptop LN26795 - CM3X4GSD1066 | SCAN UK""@en",0
""" WD Red 6TB NAS Hard Disk Drive - 5400 RPM Class SATA 6 Gb/s 64MB Cache 3.5 Inch WD60EFRX ""@en-US ""WD | 5 Free [SEP] ""WD Red 6TB NAS Hard Disk Drive - 5400 RPM Class SATA 6 Gb/s 64MB Cache 3.5 Inch WD60EFRX""@en-US ""Data Storage | 5 Free Hosting""@en-US",1
"""BenQ RL2455HM 24"" 1920x1080 TN Widescreen LED Monitor - Black/Red""@en ""▷ BenQ Blac… | OcUK""@en [SEP] ""BenQ Zowie RL2455 Gaming 24"" 1920x1080 Full HD 1Ms 12.000.000:1 2xHDMI,VGA,DVI,Audio""@es ""Lenovo ThinkVision LT2423 - Black Friday 2017 ""@es",1
"""Transcend 64GB microSDXC UHS-I 300x, Class 10""@en 300x 10 (TS64GUSDU1)""@en [SEP] ""Transcend 64GB 400x UHS-1 Class 10 Micro SDXC Memory Card""@en "" & Storage | Unique Photo ""@en",1
"""Corsair Vengeance 8Gb (2x4Gb) DDR3 1600MHz Cas9 SO-DIMM Kit"" Kit | CMSX8GX3M2A1600C9"" [SEP] ""Corsair Vengeance Blue 4Gb DDR3 1600 (1x4Gb) CL9 Module"" Module | CMZ4GX3M1A1600C9B""",0
"""Intel i7-4820K 3.70GHz (Ivybridge-E) Socket LGA2011 Processor - Retail (BX80633I74820K)""@en ""▷ Intel Processo… | OcUK""@en [SEP] "" Intel Xeon Processor E5 2690 v2 BX80635E52690V2 (25M Cache, 3.0 GHz) ""@en-US ""Intel Cache | 5 Free Hosting""@en-US",0
"""ASUS GeForce GTX 1050 Expedition 2GB GDDR5 Graphics Card ""@en | EX-GTX1050-2G Novatech""@en [SEP] ""ASUS NVIDIA GeForce GTX 1050 Expedition 2GB Graphics Card""@en Card LN76180 - EX-GTX1050-2G | SCAN UK""@en",1
"""WD Red 6TB WD60EFRX""@es [SEP] ""WD Red 6TB NAS Hard Disk Drive - 5400 RPM Class SATA 6 Gb/s 64MB Cache 3.5 Inch WD60EFRX""@en-US ""Data Storage | 5 Free Hosting""@en-US",1
"""Crucial 8GB Single DDR3L 1600 MT/s (PC3L-12800) SODIMM 204-Pin Laptop Memory (CT102464BF160B)""@en-US ""Printers & Accessories | Office Outlet Express""@en-US [SEP] ""341-1237 Dell 36-GB U320 SCSI HP 15K w/9D988"", ""Null"" ""New 341-1237 w/9D988 5 Pack Wholesale Price 341-1237-5Pack""",0
""" Logitech HD Pro Webcam C920, Widescreen Video Calling and Recording, 1080p Camera, Desktop or Laptop ""@en-US Recording ""Logitech C920 Camera Laptop""@en-US [SEP] ""LOGITECH 960-000764 C920 5MP FULL HD 1080P PRO WEBCAM"" ""Logitech 5mp Full Hd 1080p Pro""",1
"""Apple MacBook PRO A1278 2.5GHz Core i5 4GB 500GB YOSEMITE + OFFICE Carbon"" Carbon | Indy Surplus Store"" [SEP] ""Apple MacBook Pro - 13.3"" Core i5 4 GB RAM 500 HDD English"" "" Apple English MD101LL/A Notebook Computers CDWG.com",1
""" AMD A6-5400K APU 3.6Ghz Dual-Core Processor AD540KOKHJBOX ""@en-US ""AMD | 5 Free Hosting""@en-US [SEP] ""Wireless AC750 Dual Band Gigabit Cloud Router""@el ""DIR-818LW Wireless Router | D-Link Hellas""@el",0
"""Acer Aspire ES1-132-P194 - Business Notebook ""@de "" Lenovo B50-10 (80QR0003GE) Neuware (OVP ge ffnet) | ARLT Computer [SEP] ""Acer Aspire ES1-132-P194 - Business Notebook ""@de "" Acer Notebooks: Ausgezeichnete Modelle f rs Gaming",1
"""Lenovo ThinkServer TD350 - tower Xeon E5-2620V4 2.1 GHz 16 GB 0 GB"" "" Lenovo 70DG007QUX x86 Based Servers CDW.com [SEP] ""Lenovo ThinkServer TD350 Xeon E5-2620 v4 16GB""@en 16GB (70DG007QUX)""@en",1
"""HPE Smart Array P222/512 with FBWC - storage controller (RAID) SATA 6Gb/s"" "" HPE 6Gb/s 631667-B21 RAID Controllers CDW.com [SEP] ""HPE Smart Array P420/2GB with FBWC - storage controller (RAID) SATA 6Gb/s"" "" HPE 6Gb/s 631671-B21 RAID Controllers CDW.com",0
""" Apple MacBook Air MJVM2LL/A 11.6-Inch Laptop (1.6 GHz Intel Core i5, 128 GB Hard Drive, Integrated HD Graphics 6000, Mac OS X 10.10 Yosemite) ""@en-US ""Apple i5 Drive I""@en-US [SEP] ""Apple MacBook Air 13"" 1.8GHz Core i5 8GB 256GB PCIe SSD HD 6000""@en 6000 (MQD42LL/A)""@en",0
"""Gigabyte NVIDIA GeForce GTX 1070 Mini ITX OC Graphics Card""@en Card LN73559 - GV-N1070IXOC-8GD | SCAN UK""@en [SEP] ""Gigabyte NVIDIA GeForce GTX 1060 3GB Mini ITX OC Graphics Card""@en Card LN74506 - GV-N1060IXOC-3GD | SCAN UK""@en",0
"""Seagate SSHD ST1000LM014 1TB 2.5"" SATA 6Gb/s 64MB Cache - (ST1000LM014) OEM ISeries Weekend Special""@en ""▷ Seagate (S… | OcUK""@en [SEP] ""Seagate SSHD 5900RPM 3.5"" 4TB SATA 6Gb/s 64MB Cache - OEM (ST4000DX001) Hybrid Drive""@en ""▷ Seagate (S… | OcUK""@en",0
"""Lenovo ThinkPad - solid state drive 512 GB PCI Express 3.0 x4 (NVMe)"" "" Lenovo (NVMe) 4XB0K48502 Solid State Drives (SSDs) CDW.com [SEP] ""Lenovo ThinkPad - solid state drive 512 GB PCI Express 3.0 x4 (NVMe)"" "" Lenovo (NVMe) 4XB0K48502 Solid State Drives (SSDs) CDW.com",1
"""HP 72 GB 10K rpm FC disk hard drive"" ""Specs HP drive internal drives (238921-B21)"" [SEP] ""HP 36 GB 10K rpm FC disk hard drive"" ""Product data HP drive internal drives (238590-B21)""",0
"""Null"" ""300876-B21 BL20PG2 Xeon 2.8GHz 512 1P"" [SEP] ""345021-B21 BL20P G2 Xeon 3.2GHz 1GB (2P"", ""Null"" Price 345021-B21"" (2P Wholesale 345021-B21",0
"""491315-001 HP DL380 G6 2P X5560 2.8GHz 12GB"" ""Null"" [SEP] ""491315-001 HP DL380 G6 2P X5560 2.8GHz 12GB"", ""Null"" Price 491315-001"" 12GB Wholesale 491315-001",1
""" TP-Link TL-SG1016 16-Port Unmanaged Gigabit Rackmount Switch ""@en ""TP-Link only $95.00 at ATDComputers.com""@en [SEP] ""TP-Link 16-Port Gigabit Ethernet Switch (TL-SG1016)""@en-US ""Routers - Page 4 | Laptops Outlet Direct""@en-US",1
"""EVGA GeForce GTX 1080 ""Founders Edition"" 8192MB GDDR5X PCI-Express Graphics Card (08G-P4-6180-KR)""@en ""▷ EVGA PCI-E… | OcUK""@en [SEP] ""TP-Link 300Mbps Wireless N PCI Adapter (TL-WN951N)""@en ""▷ TP-Link (TL-WN951N) | OcUK""@en",0
"""Asus TURBO-GTX1070-8G""@es [SEP] ""ASUS GeForce GTX 1070 TURBO 8GB GDDR5 Graphics Card ""@en | TURBO-GTX1070-8G Novatech""@en",1
"""Null"" ""647909-B21 HP 8GB (1x8GB) Dual Rank LP UDIMM"" [SEP] ""647897-B21 HP 8GB (1x8GB) LP SDRAM RDIMM"", ""Null"" ""New 647897-B21 RDIMM Wholesale Price 647897-B21""",0
"""SanDisk Ultra SDXC 64GB 80MB/s UHS-I Clase 10, tarjeta SD""@es ""Almacenamiento Disco Duro o Tarjeta? - Tu tienda online líder con precios más baratos! ""@es [SEP] ""Kingston microSDHC 16GB Clase 4 + adaptador""@es ""Almacenamiento Disco Duro o Tarjeta? - Tu tienda online líder con precios más baratos! ""@es",0
"""TPLINK - SWITCH 5 PUERTOS MINI 10/100""@es Tu tienda online líder con precios más baratos! ""@es ""Redes [SEP] ""HP 242469-001 15/30-GB Ext SCSI DLT"", ""Null"" Price 242469-001"" DLT Wholesale HP",0
"""Apple 27"" iMac 2.9GHz Intel Quad-Core i5 Desktop Computer""@en Computer - MD095LL/A Abt""@en [SEP] ""Apple iMac 27-inch 2.9GHz Quad-core i5 (Late 2012) MD095LL/A"" ""iMac 27"" | macofalltrades""",1
"""SanDisk Ultra SDXC 64GB 80MB/s UHS-I Clase 10, tarjeta SD""@es ""Almacenamiento Disco Duro o Tarjeta? - Tu tienda online líder con precios más baratos! ""@es [SEP] ""SanDisk Extreme Pro 32GB SDHC Clase10 UHS-I""@es UHS-I |PcComponentes ""@es",0
"""Corsair Vengeance Red LED 32GB DDR4 3000 Memory Kit 2x 16GB""@en 16GB LN73403 - CMU32GX4M2C3000C15R | SCAN UK""@en [SEP] ""MEMORY, 2GB, DIMM, DDR2, 800MHZ""@en DIMM 2GB DDR2 ""TS256MLQ64V8U - TRANSCEND MEMORY 800MHZ | Newark element14""@en",0
"""Fire, 7"" Display, Wi-Fi, 8 GB - Includes Special Offers, Black (B00TSUGXKE | SV98LN 848719062854)""@en Display Offers Budkoo!""@en ""Best Deals Fire Wi-Fi [SEP] "" Alfa AWUS036H 1000mW 1W Deluxe Bundle 802.11b/g High Gain USB Wireless Long-Rang Wi-Fi Network Adapter with 5dBi and a 9dBi Antenna Suction cup Window Mount dock Also includes Neoprene carrying case - For Wardriving & Range Extension ""@en-US ""Alfa Adapt""@en-US",0
"""127005-031 HP 256MB SDRAM MEMORY"", ""Null"" Price 127005-031"" ""New 127005-031 MEMORY Wholesale [SEP] ""Null"", ""333773-B21 HP BL10e G2 40GB Server Blade"" Price 333773-B21 "" Blade Wholesale",0
"""Seagate 3TB Desktop HDD SATA 6Gb/s 64MB Cache 3.5-Inch Internal Bare Drive (ST3000DM001)""@en-US ""Data Storage - Page 7 | Laptops Outlet Direct""@en-US [SEP] ""WD Red 3TB 5400rpm SATA 6Gb/s 64MB Cache HDD OEM (WD30EFRX)""@en ""▷ WD (WD30EFRX) | OcUK""@en",0
"""ASUS H81I-PLUS Intel H81 (Socket 1150) Mini ITX Motherboard ""@en Socket 1150 | Novatech""@en [SEP] ""Asus Prime B250M-A Motherboard (Socket 1151) Kaby Lake ""@en Socket 1151 | PRIME Novatech""@en",0
"""Lenovo Y700-15ISK i7-6700HQ 12GB 1TB Nvidia GTX960M 4GB 15.6 W10 Gaming""@es Yoga Book YB1-X91F Intel X5-Z8550 64GB SSD 10.1 Tactil W... ""@es [SEP] ""Lenovo Y700-15ISK i7-6700HQ 12GB 1TB Nvidia GTX960M 4GB 15.6 W10 Gaming""@es Yoga Book YB1-X91L 4G LTE Intel X5-Z8550 64GB SSD 10.1 T... ""@es",1
"""HP, 336047-B21, USB IP Console Interface Adap""@en 336047-B21 ""HP [SEP] ""HP 340743-B21 20/40-GB Int SCSI DLT"" ""Null""",0
"""127005-031 HP 256MB SDRAM MEMORY"", ""Null"" Price 127005-031"" ""New 127005-031 MEMORY Wholesale [SEP] ""175924-001 HP 256MB DDR SDRAM Memory"", ""Null"" ""New 175924-001 Memory Wholesale Price 175924-001""",0
"""ASUS SABERTOOTH X99 USB 3.1 Motherboard""@en Motherboard LN64186 - 90MB0L00-M0EAY0 | SCAN UK""@en [SEP] ""ASUS H170M-E D3 Intel Skylake Micro ATX Motherboard""@en Motherboard LN66347 - 90MB0N70-M0EAY0 | SCAN UK""@en",0
"""Sandisk Extreme Pro Compact Flash CF Memory Card 160MB/s UDMA 7 - 128GB""@en [SEP] ""SanDisk SDCFXPS-128G DFC 128GB 50p CF 1066x 160MB/s CompactFlash Card Sandisk Extreme Pro""",0
"""HyperX FURY - DDR3 8 GB DIMM 240-pin"" "" HyperX 240-pin HX318C10F/8 System Memory (RAM) CDW.com [SEP] ""Primera TuffCoat Plus - CD-R x 100 700 MB storage media"" "" Primera media 53380 CD-ROM Media CDW.com",0
"""Gigabyte BSI5-6200 BRIX Ultra Compact Mini PC with mDP/HDMI 1.4 and USB 3.0""@en 3.0 LN69906 - GB-BSI5-6200 | SCAN UK""@en [SEP] ""WD Blue PC SSD WDS100T1B0A - solid state drive 1 TB SATA 6Gb/s"" "" WD 6Gb/s Solid State Drives (SSDs) CDW.com",0
"""Kingston 64GB DataTraveler DTSE9G2/64GB Flash Drive USB 3.0 r100MB/s w15MB/s"" [SEP] ""Kingston Technology DataTraveler SE9 G2 64GB USB 3.0 (3.1 Gen 1) Type-A Silver flash drive""@en-GB drive | DTSE9G2/64GB""@en-GB",1
"""Intel Core i5 4590 / 3.3 GHz processor"" "" Intel processor - BX80646I54590 Add-In Processors (CPUs) CDW.com [SEP] ""Intel Core i5-4590 3.30GHz (Haswell) Socket LGA1150 Processor - Retail""@en ""▷ Intel Processo… | OcUK""@en",1
"""Null"" ""495942-B21 HP E5506 2.13GHz ML370 G6"" [SEP] ""492131-B21 HP Xeon E5506 2.13GHz DL380 G6"" ""Null""",0
"""MSI GAMING Z170I PRO AC Skylake WiFi Mini ITX Motherboard""@en Motherboard LN67102 - | SCAN UK""@en [SEP] ""ASUS H81I-Plus Mini-ITX Motherboard""@en Motherboard LN52998 - 90MB0GC0-M0EAY0 | SCAN UK""@en",0
"""Corsair Vengeance Red LED 32GB DDR4 3000 Memory Kit 2x 16GB""@en 16GB LN73403 - CMU32GX4M2C3000C15R | SCAN UK""@en [SEP] ""Corsair Vengeance White LED 32GB DDR4 3000 Memory Kit 4x 8GB""@en 8GB LN73381 - CMU32GX4M4C3000C15 | SCAN UK""@en",0
"""Scratch & Dent Lenovo ThinkPad 11e G3 Celeron N3160 1.6GHz 4GB 16GB ac BT WC 3C 11.6"" HD Chrome""@en ""Buy Scratch at Connection Public Sector Solutions""@en [SEP] ""Scratch & Dent Lenovo ThinkPad 11e G3 Celeron N3160 1.6GHz 4GB 16GB ac BT WC 3C 11.6"" HD Chrome""@en ""20GF0003US - Scratch MacConnection""@en",1
"""HP ZBook Studio G3 i7-6700HQ 8GB 256GB SSD M1000 4GB 15.6 FHD W7Pro""@es ProBook 450 G4 i7-7500U 1TB W10Pro - Black Friday 2017 ""@es [SEP] ""HP Zbook 15 G3 i7-6700HQ 8GB 256GB SSD Quadro M1000 2GB 15.6 W7/W10Pro""@es 250 G5 i3-5005U 4GB 1TB HD W10 Negro - Black Friday 2017 ""@es",0
"""370780-001 HP 512MB DDR RAM PC2700"" ""Null"" [SEP] ""381817-001 HP 512 MB PC300 DDR RAM"" ""Null""",0
"""Macbook Air 11.6-inch (Glossy) 1.6GHZ Dual Core i5 (Early 2015) . - Apple MJVM2LL/A"" "" Used and Refurbished Macbook Airs on Sale | GainSaver [SEP] ""WD 3TB My Cloud Personal Network Attached Storage - NAS WDBCTL0030HWT-NESN""@en-US ""Network | Laptops Outlet Direct""@en-US",0
"""Corsair 16GB Vengeance LPX DDR4 2400MHz RAM/Memory Kit 4x 4GB""@en 4GB LN69019 - CMK16GX4M4A2400C16 | SCAN UK""@en [SEP] ""Corsair Vengeance LPX 16GB DDR4 Memory Kit - Black""@en Black LN64493 CMK16GX4M2A2400C14 | SCAN UK""@en",0
"""417772-B21 HP Xeon 5130 2.0GHz DL140 G3"", ""Null"" ""New 417772-B21 G3 Wholesale Price 417772-B21"" [SEP] ""417772-B21 HP Xeon 5130 2.0GHz DL140 G3"" ""Null""",1
"""Apple - iPad mini 4 Wi-Fi 128GB Space Gray""@en-US [SEP] ""iGuy iPad mini 4 Cases (also fits 3 2 and mini)""@en",0
"""Sandisk Extreme Pro Compact Flash CF Memory Card 160MB/s UDMA 7 - 128GB""@en [SEP] ""SanDisk SDCFXPS-032G DFA 32GB 50p CF 1066x 160MB/s CompactFlash Card Sandisk Extreme Pro""",0
"""Gigabyte BSI5-6200 BRIX Ultra Compact Mini PC with mDP/HDMI 1.4 and USB 3.0""@en 3.0 LN69906 - GB-BSI5-6200 | SCAN UK""@en [SEP] ""MSI Z170A PC MATE Intel USB 3.1 ATX Motherboard""@en Motherboard LN66309 | SCAN UK""@en",0
"""HDD Black 2TB 3.5 SATA 6Gbs 64MB""@es ""Cables Tu tienda online líder con precios más baratos! ""@es [SEP] ""504351-B21 HP 8GB (2x4GB) PC6400 SDRAM Kit"", ""Null"" Price 504351-B21"" ""New 504351-B21 Kit Wholesale",0
"""Gigabyte Intel Z370M D3H Coffee Lake Micro ATX Motherboard""@en Motherboard LN84639 | SCAN UK""@en [SEP] ""GIGABYTE Z370M D3H Intel Z370 LGA 1151 (Socket H4) Micro ATX""@fr",1
"""PENDRIVE 16GB KINGSTON USB 3.0 DATATRAVELER G4""@es ""Almacenamiento Disco Duro o Tarjeta? - Tu tienda online líder con precios más baratos! ""@es [SEP] ""391661-B21 HP NC340T Server Adapter"", ""Null"" ""New 391661-B21 Adapter Wholesale Price 391661-B21""",0
"""Sandisk 32GB Extreme Pro SDSDXPA-032G SDHC Card r95MB/s w90MB/s Class 10 UHS-I U3 4K Limited"" [SEP] ""Sandisk 64GB Extreme Pro SDSDXXG-064G SDXC Card r95MB/s w90MB/s Class 10 UHS-I U3 4K V30""",0
"""ST1000NM0033 Seagate 1-TB 7.2K 3.5 6G SP SATA"" ""Null"" [SEP] ""ST2000NM0011 Seagate 2-TB 7.2K 3.5 6G SP SATA"" ""Null""",0
"""Intel - Core i7-7700K 4.2GHz Quad-Core Processor"" Processor (BX80677I77700K) PCPartPicker"" [SEP] ""INTEL® CORE™ I7-7700 Processor 8M Cache 4 Cores 3.6GHZ Up to 4.2GHZ FC-LGA14C Retail Box Kaby Lake"" ""Intel Core i7-7700 - NCIX""",0
"""508429-001 HP 400-GB 10K 3.5 DP NHP SAS 5 Pack "" ""HP 508429-001 Part# -508429-001-5Pack"" [SEP] ""Null"", ""508429-001 HP 400-GB 10K 3.5 DP NHP SAS"" Price 508429-001-5Pack"" ""New 508429-001 SAS 5 Pack Wholesale",1
"""Macbook Air 11.6-inch (Glossy) 1.6GHZ Dual Core i5 (Early 2015) . - Apple MJVM2LL/A"" "" Used and Refurbished Macbook Airs on Sale | GainSaver [SEP] "" Apple Mac Pro MD878LL/A Desktop Computer; Intel Xeon E5 6-Core Processor 3.5GHz; OS X 10.10 Yosemite; 16GB DDR3-1866 RAM; 256GB Flash Storage""@en Computer - Micro Center ""@en",0
"""Apple MJYR2LL/A Smart Keyboard for 12.9-inch iPad Pro""@en Pro - The Open Box Store""@en [SEP] ""Apple - Smart Keyboard for 12.9 Inch iPad Pro Gray""@en-US",1
"""Apple Mac mini Core i5 500 GB HDD 4 RAM OS X 10.10 Yosemite"" "" Apple Yosemite - MGEM2LL/A Desktop Computers CDW.com [SEP] ""Apple MacBook Air - 13.3"" Core i5 OS X 10.8 Mountain Lion 4 GB RAM "" Apple MD231LL/A Notebook Computers CDW.com",0
"""Logitech HD Webcam C270""@es C270 ""@es [SEP] ""WEBCAM LOGITECH C270""@es Tu tienda online líder con precios más baratos! ""@es ""Periféricos para Ordenador",1
""" AMD A6-5400K APU 3.6Ghz Dual-Core Processor AD540KOKHJBOX ""@en-US ""AMD | 5 Free Hosting""@en-US [SEP] ""HP AMD Opteron 2354 - Prijzen ""@NL Tweakers""@NL",0
"""Intel i7-4820K 3.70GHz (Ivybridge-E) Socket LGA2011 Processor - Retail (BX80633I74820K)""@en ""▷ Intel Processo… | OcUK""@en [SEP] ""Intel i7-6850K 3.60GHz (Broadwell-E) Socket LGA2011-V3 Processor - Retail""@en ""▷ Intel Proce… | OcUK""@en",0
"""HPE Smart Array P421/2GB with FBWC - storage controller (RAID) SATA 6Gb/s"" "" HPE 6Gb/s 631674-B21 RAID Controllers CDWG.com [SEP] ""HPE Smart Array P421/2GB with FBWC - storage controller (RAID) SATA 6Gb/s"" "" HPE 6Gb/s 631674-B21 RAID Controllers CDW.com",1
"""340769-001 HP StorageWorks Internal DLT SCSI"" ""Null"" [SEP] ""449363-B21 HP SC40Ge Host Bus Adapter"" ""Null""",0
"""WD Red 6TB NAS Hard Disk Drive - 5400 RPM Class SATA 6 Gb/s 64MB Cache 3.5 Inch WD60EFRX""@en-US ""Data Storage | 5 Free Hosting""@en-US [SEP] ""LOGITECH 910-001105 PERFORMANCE MOUSE MX USB"" ""Logitech Performance Mouse Mx Usb""",0
"""Samsung 840 120GB - Specificaties ""@NL Tweakers""@NL [SEP] ""120Gb Samsung 840 Series S-ATA Solid State 2.5In Drive"" Drive | MZ-7TD120BW""",1
"""Lenovo ThinkServer TD350 - tower Xeon E5-2620V4 2.1 GHz 16 GB 0 GB"" "" Lenovo 70DG007QUX x86 Based Servers CDW.com [SEP] ""Lenovo ThinkServer TD350 - tower Xeon E5-2620V3 2.4 GHz 8 GB 0 GB"" "" Lenovo 70DG0009UX x86 Based Servers CDW.com",0
"""6th Generation Intel® Core™ i7 6700K 4.0GHz Socket LGA1151 (Skylake) Processor - Retail ""@en Skylake | BX80662I76700K Novatech""@en [SEP] ""6th Generation Intel® Core™ i5 6600 3.3GHz Socket LGA1151 (Skylake) Processor - Retail ""@en Skylake | BX80662I56600 Novatech""@en",0
"""Gigabyte Intel Z370M D3H Coffee Lake Micro ATX Motherboard""@en Motherboard LN84639 | SCAN UK""@en [SEP] ""NZXT - Phantom 530 (Black) ATX Full Tower Case"" Case (CA-PH530-B1) PCPartPicker""",0
"""HyperX Fury 64Go 2133 MHz (4x16)"" [SEP] ""Kingston Fury Black 64GB (4x16GB) DDR4 PC4-17000C14 2133MHz Dual/Quad Channel Kit (HX421C14FBK4/64)""@en ""▷ Kingston … | OcUK""@en",1
"""Corsair Vengeance LPX Black 32GB (2x16GB) DDR4 PC4-17000 2133MHz Dual Channel Kit ""@en 2x16GB | CMK32GX4M2A2133C13 Novatech""@en [SEP] ""Corsair 32GB (4x8GB) Vengeance LPX DDR4 Black 2400Mhz C14""@en C14 LN60655 - CMK32GX4M4A2400C14 | SCAN UK""@en",0
"""ASUS GeForce GTX 1070 TURBO 8GB GDDR5 Graphics Card ""@en | TURBO-GTX1070-8G Novatech""@en [SEP] ""Asus GeForce GTX 1060 Dual OC 6144MB GDDR5 PCI-Express Graphics Card""@en ""▷ Asus Graph… | OcUK""@en",0
""" Crucial 8GB Single DDR3L 1600 MT/s (PC3L-12800) SODIMM 204-Pin Laptop Memory (CT102464BF160B) ""@en-US ""Crucial | All [SEP] ""Crucial 8GB Single DDR3L 1600 MT/s (PC3L-12800) SODIMM 204-Pin Laptop Memory (CT102464BF160B)""@en-US ""Printers & Accessories | Office Outlet Express""@en-US",1
"""Apple MacBook Pro 15.4"" With Touch Bar Silver Laptop Computer""@en Computer - MPTU2LL/A""@en [SEP] ""Apple MacBook Pro 2.53GHz Intel Core i5 Silver Notebook Computer""@en Computer - MC372LL/A Abt""@en",0
"""345628-B21 BL40P (1) X2.2GHz 2MB Server"" ""Null"" [SEP] ""359557-B21 BL20P G2 Xeon 2.8GHz (2P)"" ""Null""",0
"""Fire, 7"" Display, Wi-Fi, 8 GB - Includes Special Offers, Black (B00TSUGXKE | SV98LN 848719062854)""@en Display Offers Budkoo!""@en ""Best Deals Fire Wi-Fi [SEP] ""Gigabyte GB-BXBT-3000 Brix""@es Brix |PcComponentes ""@es",0
"""432094-B21 HP 146-GB 15K 3.5 SP SAS"", ""Null"" ""New 432094-B21 SAS 2 Pack Wholesale Price 432094-B21-2Pack"" [SEP] ""431943-003 HP 146-GB 15K 3.5 SP SAS"", ""Null"" Price 431943-003-5Pack"" ""New 431943-003 SAS 5 Pack Wholesale",0
"""TP-LINK 8-Port Fast Ethernet Desktop Switch (TL-SF1008D)""@en-US ""Switches | Laptops Outlet Direct""@en-US [SEP] ""TP-Link 5-Port Fast Ethernet Desktop Switch (TL-SF1005D)""@en-US ""Networking Products - Page 7 | Laptops Outlet Direct""@en-US",0
"""Sandisk Extreme Pro Compact Flash CF Memory Card 160MB/s UDMA 7 - 128GB""@en [SEP] ""SanDisk 128 GB CF Extreme Pro 160MB/s - SDCFXPS-128G-X46"" "" SanDisk SDCFXPS-128G-X46 | WTS Broadcast",1
"""AMD Piledriver FX-6 Six Core 6300 Black Edition 3.50Ghz (Socket AM3+) Processor - Retail ""@en Socket AM3plus | FD6300WMHKBOX Novatech""@en [SEP] ""AMD Piledriver FX-6 Six Core 6350 3.90Ghz (Socket AM3+) Processor - Retail ""@en Socket AM3plus | FD6350FRHKBOX Novatech""@en",0
"""Corsair Dominator Platinum 16GB (2x8GB) DDR4 PC4-24000 3000MHz Dual Channel Kit ""@en 2x8GB | CMD16GX4M2B3000C15 Novatech""@en [SEP] ""Corsair 32GB Vengeance LPX DDR4 3200MHz RAM/Memory Kit 4x 8GB""@en 8GB LN69014 - CMK32GX4M4B3200C16 | SCAN UK""@en",0
"""Apple MMGF2LL/A MacBook Air 13.3-Inch Laptop (8GB RAM 128 GB SSD) MMGF2"" ""Laptops | Computers Authority"" [SEP] ""MacBook Air 13"" MMGF2LL/A 1.6GHz i5, 8GB, 128GB (Previous Model)"" i5 Model) | On Sale at PortableOne"" 8GB",1
"""Apple - iPad mini 4 Wi-Fi 128GB Space Gray""@en-US [SEP] ""Apple - iPad mini 4 Wi-Fi 128GB Silver""@en-US",0
"""Apple iMac 21.5-inch 2.5GHz Quad-core i5 (Mid 2011) MC309LL/A"" ""iMac 21.5"" | macofalltrades"" [SEP] ""Apple iMac 27-inch 2.7GHz Quad-core i5 (Mid 2011) MC813LL/A"" ""iMac 27"" | macofalltrades""",0
"""Lenovo ThinkPad 11e Chromebook - 11.6"" Celeron N3160 4 GB RAM 16 SSD""@en G OETC Consortium Store""@en [SEP] ""Flash Memory Card, Ultra Series, SDHC, UHS-1, Class 10, 16 GB ""@en SDHC ""SDSDU-016G-U46 - SANDISK Flash Card Series UHS-1 | Newark element14""@en 10",0
